Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z
2025 Mar 29 09:02:43,2025 Mar 29 12:55:22,Partial,2025 Mar 29 09:02:43,-147654119.1215255,-22312073.764324836,1981.1197894734432,3.9782350173131333,-29.5858063019864,0.0004435697587459575,-147298298.24098253,-22266161.6463259,7893.432954461489,3.818135994847045,-28.504602219173613,0.09943236300621794,0.0,0.0,0.0,0.0,0.0,0.0,59181190.28170188,762441137.5376233,-4491432.352826305,-13.191095077520886,1.6257380633201275,0.28834740137477244
2025 Sep 21 18:24:40,2025 Sep 21 22:44:13,Partial,2025 Sep 21 18:24:40,150092288.99764317,-3017347.1021781485,-553.0776135456648,0.12392004689470269,29.69299980299698,-0.0005746782965274473,149695754.27762625,-3001596.51609602,-6727.911163214819,0.05043502282696229,28.70422082319706,-0.09115806061816029,0.0,0.0,0.0,0.0,0.0,0.0,-141595212.2003261,761096311.4844326,5796.2269379418085,-13.00959064468704,-1.7804088291584357,0.2984377977467694
2026 Feb 17 11:06:40,2026 Feb 17 15:42:35,Annular,2026 Feb 17 11:06:40,-126241321.28251837,76908296.4460094,-3569.160201636763,-15.985562164858775,-25.567684394233577,0.0003968886715085246,-125916611.89461443,76702017.5063163,-10332.336393872087,-15.474452207338372,-24.681568245558676,0.09366979138103974,0.0,0.0,0.0,0.0,0.0,0.0,-304141757.39352113,720664969.4867615,3810116.3735859655,-12.200657269249563,-4.475346067595046,0.29153492822866633
2026 Aug 12 17:16:11,2026 Aug 12 21:45:48,Total,2026 Aug 12 18:35:26,116051946.85110524,-97389274.36986619,4770.756499911932,18.68773664355344,22.724896176979392,-0.0002184199913178259,115775928.81241897,-97147797.92931066,10981.287635178709,17.954816103024427,21.944283522849187,-0.09661108855610764,0.0,0.0,0.0,0.0,0.0,0.0,-478362035.7068574,630423613.278147,8082554.015242419,-10.568927527042824,-7.297164957180525,0.26675691786534594
2027 Feb 06 15:17:39,2027 Feb 06 21:23:41,Annular,2027 Feb 06 15:17:39,-109040535.69626617,99370812.40972836,-4956.622896080794,-20.555173723518635,-22.142934927849932,0.0002814917942451408,-108749362.4586982,99092377.39537609,-7455.737971010865,-19.896728649779185,-21.42157018412069,0.09061027030231963,0.0,0.0,0.0,0.0,0.0,0.0,-624237572.4718566,499762599.35335326,11888775.14853541,-8.323307628799855,-9.602215514703335,0.22609237712365315
2027 Aug 02 10:14:06,2027 Aug 02 15:27:54,Total,2027 Aug 02 11:07:10,97693773.88179117,-116098173.01314549,6009.895695222655,22.33370908168022,19.08406073890139,3.198946802708231e-06,97471124.74903858,-115818639.27150473,7472.753483373502,21.474726297985768,18.402220584874446,-0.1014769039735433,0.0,0.0,0.0,0.0,0.0,0.0,-731453072.5745907,339615825.7258506,14952641.431738455,-5.656510669804631,-11.255064311074868,0.17330273566826124
2028 Jan 26 15:38:42,2028 Jan 26 21:35:11,Annular,2028 Jan 26 15:38:42,-87542390.89563785,118467195.01050124,-6289.124284602264,-24.450108055133043,-17.825512162858494,8.85451377390312e-05,-87309667.90438384,118135778.99664399,-4239.840148297439,-23.646515444576778,-17.279524975204087,0.09000010368614164,0.0,0.0,0.0,0.0,0.0,0.0,-795763400.2221519,158994526.67571655,17141702.597303182,-2.7113181519945893,-12.21799987986262,0.111411815522712
2028 Jul 22 04:18:03,2028 Jul 22 09:05:29,Total,2028 Jul 22 05:24:18,76483366.18333915,-131238022.21160722,7213.474142447524,25.279171509392416,14.90068232075184,0.00016693293617479335,76307870.7088319,-130918791.66843466,3693.9812213807304,24.35241337073381,14.351169090728535,-0.09841414985846156,0.0,0.0,0.0,0.0,0.0,0.0,-813900487.5759552,-31205213.68041495,18337620.153203204,0.3520756409760169,-12.461767911809236,0.04389631385021347
2029 Jan 14 19:44:26,2029 Jan 14 23:42:10,Partial,2029 Jan 14 19:44:26,-63125399.26836981,132935309.2442817,-7505.1510053791935,-27.404301175215412,-12.895994510687766,-0.00018937388119711092,-62965040.682722904,132580478.9574794,-802.089290702732,-26.467109343521027,-12.5171240132341,0.09200126188499665,0.0,0.0,0.0,0.0,0.0,0.0,-785436923.9832234,-218704155.08639583,18479787.968298096,3.3586790552128147,-11.992203273125138,-0.025319868903850754
2029 Jun 12 06:59:54,2029 Jun 12 10:50:03,Partial,2029 Jun 12 06:59:54,-20877127.10114911,-150405514.4891156,8994.341958588844,29.049805946303636,-4.208285285669124,0.0011757100077549375,-20817436.084078975,-150016498.0470091,17102.635795223727,28.056676356601795,-4.094419990604708,-0.08930642596697658,0.0,0.0,0.0,0.0,0.0,0.0,-726850006.0695524,-367107446.1194673,17785646.081815675,5.746486356583762,-11.067111243839795,-0.08257736899400936
2029 Jul 11 19:59:00,2029 Jul 11 20:59:44,Partial,2029 Jul 11 19:59:00,52754435.49913326,-142544774.74213183,8301.432572580274,27.479749253908068,10.237043041715463,0.0003162701778340868,52624022.84136487,-142184774.2666454,-1203.7163863969968,26.531160823924207,9.842289768948733,-0.08936618488137264,0.0,0.0,0.0,0.0,0.0,0.0,-711604486.4725729,-395052780.4289814,17560684.897083197,6.19830249331164,-10.827669208446864,-0.09367972241103176
2029 Dec 05 18:18:26,2029 Dec 05 22:32:14,Total,2029 Dec 05 19:49:00,39218426.89321811,142076121.52387193,-8670.719921535936,-29.212515393062947,7.82336499015889,-0.0014900019265680312,39115637.589159526,141730562.82991403,-15360.416424183863,-28.17697320048671,7.488775289775716,0.09655553682676518,0.0,0.0,0.0,0.0,0.0,0.0,-619323843.3263229,-523757805.7502234,16030941.231812669,8.29538163626991,-9.379302931042211,-0.14661495994718635
2030 Jun 01 09:27:44,2030 Jun 01 15:25:03,Annular,2030 Jun 01 09:27:44,-47815559.00075768,-143908179.20235553,8908.96758598695,27.812006942632713,-9.50970297442299,0.0015092978238167166,-47678740.74103563,-143525789.6030174,12524.855443123899,26.898188921101983,-9.190048297891693,-0.08778925918895811,0.0,0.0,0.0,0.0,0.0,0.0,-475091386.4887896,-650924730.3603137,13332568.002663922,10.414533879724566,-7.103179358947508,-0.20347527075091756
2030 Nov 25 10:38:32,2030 Nov 25 15:51:48,Total,2030 Nov 25 11:34:21,64571619.46705107,132760420.97877951,-8334.565492589776,-27.285179664405074,12.929129899227656,-0.0018772258878845616,64406647.12302801,132442861.9459311,-10796.942263317234,-26.306358343704748,12.43691630792448,0.09954889313284702,0.0,0.0,0.0,0.0,0.0,0.0,-303219048.9900609,-739103322.9037166,9853904.376246244,11.950696287755001,-4.35587575659008,-0.24925793698141746
2031 May 21 11:17:30,2031 May 21 17:12:17,Annular,2031 May 21 11:17:30,-73190403.36725554,-132496760.81664586,8395.78352229564,25.616325404021513,-14.524121230736382,0.0018618759195178267,-72988318.4038459,-132151285.97141889,7065.475092296065,24.78314501748875,-14.002806966063691,-0.08908064610035824,0.0,0.0,0.0,0.0,0.0,0.0,-113022479.52205412,-782403070.2160269,5778837.59414862,12.795565441512059,-1.2603182937491462,-0.2810155563023815
2031 Nov 15 02:01:47,2031 Nov 15 07:17:14,Hybrid,2031 Nov 15 02:01:47,87881393.12128988,119007051.93851037,-7633.831679060827,-24.457850168706695,17.597769266699828,-0.002136490664548563,87653125.82815056,118714108.19430435,-5484.687687621763,-23.596956488880824,16.982156825077876,0.09519370677355195,0.0,0.0,0.0,0.0,0.0,0.0,84834882.9239215,-776601264.7217728,1328430.046320833,12.852458672139479,2.031827050492823,-0.2959681118191743
2032 May 09 19:20:24,2032 May 09 23:17:47,Partial,2032 May 09 19:20:24,-95550398.94465467,-116971622.51614103,7596.724314605068,22.609235609225248,-18.969115730178096,0.0021909142527867767,-95303636.5205504,-116681393.00377968,1194.5403706913519,21.85167125971198,-18.267657830922772,-0.09207665477229349,0.0,0.0,0.0,0.0,0.0,0.0,276143452.6286086,-720518177.3169718,-3184389.0922232377,12.063258077291838,5.293996272265848,-0.2918621986752804
2032 Nov 03 12:38:17,2032 Nov 03 16:06:12,Partial,2032 Nov 03 12:38:17,108645435.9705411,100952674.06510945,-6745.656827715172,-20.76813871255366,21.72629217624283,-0.0023096807518134814,108353685.83609179,100690512.11044586,745.3892227220258,-20.06657931294653,21.008694193664688,0.08741542036591468,0.0,0.0,0.0,0.0,0.0,0.0,449760549.90189075,-615435704.9985956,-7504957.01184099,10.409219665035852,8.332095367655805,-0.2674830832490816
2033 Mar 31 00:29:32,2033 Mar 31 05:00:54,Total,2033 Mar 31 01:39:59,-146276016.8135871,-30717083.45920267,2536.2352970676116,5.648887197603939,-29.285243844618346,0.0029666694765887935,-145924412.47225392,-30651269.555089258,8327.24801346452,5.4588901829545735,-28.205909273645098,-0.09674621947737326,0.0,0.0,0.0,0.0,0.0,0.0,570306153.23081,-495057714.5572575,-10701827.341054356,8.422508835909955,10.492590057385438,-0.23201217664811874
2033 Sep 23 21:15:08,2033 Sep 24 02:16:20,Annular,2033 Sep 23 21:15:08,149820538.57895583,6662182.534245833,-1156.7411249827621,-1.7998199894380023,29.66933861294636,-0.0028881924995486914,149414936.74210447,6651600.399623846,-7788.620993405909,-1.7869011329457611,28.700127820855183,0.08524784882246797,0.0,0.0,0.0,0.0,0.0,0.0,676835125.4879487,-318768407.6234981,-13817364.33216758,5.420953880226718,12.448672290633656,-0.17298964714398202
2034 Mar 20 17:27:38,2034 Mar 20 22:47:22,Total,2034 Mar 20 18:22:58,-148970637.45173115,-4220577.723622542,1092.0602011231688,0.36776973168828175,-29.90991945895881,0.003079124570647912,-148609262.21394685,-4220022.851046769,2485.8434925468614,0.33854391965886815,-28.82466391687144,-0.09753919848057165,0.0,0.0,0.0,0.0,0.0,0.0,733713360.4209636,-117945012.83339192,-15924116.08406073,1.924117043373943,13.529329801464236,-0.09925102760328366
2034 Sep 13 00:04:57,2034 Sep 13 05:59:00,Annular,2034 Sep 13 00:04:57,148896987.4737783,-21286530.617427927,508.00612182502823,3.7430594416901544,29.399270973822755,-0.0029934436035625018,148510408.23131335,-21221437.43809542,-1356.087755062207,3.5357975640809136,28.417101382578075,0.08946409677602969,0.0,0.0,0.0,0.0,0.0,0.0,735175761.345335,89944691.72257683,-16820461.170039974,-1.739454953077207,13.598487752133275,-0.01757863268974698
2035 Mar 10 07:38:32,2035 Mar 10 12:43:03,Annular,2035 Mar 10 07:38:32,-146864845.9257232,22706542.76085702,-614.7153982626972,-5.030081997560651,-29.571019693618375,0.0030686250317652356,-146491832.74726275,22639544.08366165,-4130.5033766303195,-4.893014417389876,-28.542144662790815,-0.0918199491257732,0.0,0.0,0.0,0.0,0.0,0.0,680375136.6373793,293279737.38122654,-16439249.037830636,-5.327832677886938,12.626939117566275,0.06673275431683974
2035 Sep 02 10:53:52,2035 Sep 02 15:55:15,Total,2035 Sep 02 12:01:21,143073108.1682666,-47690052.27371097,2315.5855132905695,8.950847658991629,28.16965382655031,-0.0030428655318538523,142723915.27733344,-47563865.543186866,5451.200721207514,8.55372905479852,27.188701655121697,0.09463969478048531,0.0,0.0,0.0,0.0,0.0,0.0,574825532.5413593,472053115.94734824,-14820641.64592521,-8.450723110272593,10.724145109311449,0.14450232047825207
2036 Jan 28 22:27:11,2036 Jan 29 00:05:22,Partial,2036 Jan 28 22:27:11,-95641559.28201234,112125546.93045646,-6998.135323499367,-23.154986621907543,-19.455282372797075,0.0024176837469955547,-95379947.6795161,111816262.87066598,2884.139584129944,-22.42160609348531,-18.818572419631042,-0.08433288127018997,0.0,0.0,0.0,0.0,0.0,0.0,452243116.171744,596010301.4834228,-12593295.407706862,-10.569641636470488,8.52210616118082,0.2010505074658632
2036 Feb 27 16:18:38,2036 Feb 27 18:14:55,Partial,2036 Feb 27 16:18:38,-139723627.81998965,49440028.27323417,-2502.0463905825195,-10.418884567555754,-28.212330320232063,0.0029411352884383367,-139349061.42278,49303176.78282096,-11591.785091251593,-10.112452891188436,-27.274161972862387,-0.08451327868513496,0.0,0.0,0.0,0.0,0.0,0.0,424616936.1503085,617280244.9886868,-12063629.681571249,-10.926279446812186,8.028572198525117,0.211080019994515
2036 Jul 23 20:58:18,2036 Jul 24 00:22:20,Partial,2036 Jul 23 20:58:18,83682941.35270375,-126713486.55138177,8034.2777686398385,24.400010172497268,16.31717666079589,-0.002357913905105552,83490629.80776413,-126412161.7865586,41.90033178229645,23.478625717640934,15.722822296416725,0.09611341785297953,0.0,0.0,0.0,0.0,0.0,0.0,276110275.79747975,702945654.7711973,-9097220.195911609,-12.324444197550067,5.3971423906576605,0.2532935630521936
2036 Aug 22 04:29:42,2036 Aug 22 06:58:52,Partial,2036 Aug 22 04:29:42,132958129.07601237,-71914475.35192645,4067.256632785765,13.706788966252555,26.109972231961677,-0.002949970131566574,132645693.25966345,-71739345.25868715,12166.4574854767,13.162747492871603,25.160254414804168,0.09528862801306215,0.0,0.0,0.0,0.0,0.0,0.0,244633985.90119687,715916464.9898981,-8446937.242129432,-12.527367096288632,4.844393400946962,0.2601289163604581
2037 Jan 16 20:52:02,2037 Jan 17 02:08:43,Annular,2037 Jan 16 20:52:02,-71743143.89379568,128533354.94773456,-8216.718275370518,-26.505662650825183,-14.638035534347619,0.002133489866421789,-71554069.28870325,128178239.20004672,-2179.8908039750763,-25.63049155729719,-14.201123617260713,-0.0868278430016122,0.0,0.0,0.0,0.0,0.0,0.0,80067157.4290872,759579705.7321637,-4946773.760430768,-13.158331592427295,1.9848761520965819,0.28612062135338756
2037 Jul 13 13:20:17,2037 Jul 13 18:33:28,Total,2037 Jul 13 14:20:09,60689477.69965254,-139322309.96851215,8938.308671350263,26.85445614676709,11.794971745373463,-0.00206054368021758,60550743.21146711,-138981068.54475173,5302.316041084988,25.882224264387656,11.357444159627391,0.09628033430900827,0.0,0.0,0.0,0.0,0.0,0.0,-122387487.20892738,763481846.6598303,-433812.9355068201,-13.06530104448583,-1.4582375909807086,0.2983472993133128
2038 Jan 06 01:21:40,2038 Jan 06 07:09:27,Annular,2038 Jan 06 01:21:40,-45731975.30070317,139826420.0273199,-8995.217231443134,-28.80956306291657,-9.376296126538664,0.0018654213840798163,-45622034.089577995,139458737.4949908,-7540.652766806509,-27.815165549354326,-9.125637787281239,-0.09262246246927164,0.0,0.0,0.0,0.0,0.0,0.0,-315440812.6176505,716420817.8756193,4080538.391922619,-12.120871025748428,-4.660448969746872,0.29051829745732033
2038 Jul 03 01:19:27,2038 Jul 03 06:58:05,Annular,2038 Jul 03 01:19:27,35411571.483672254,-147827592.14971933,9533.081704637552,28.513786851099706,6.834860089241571,-0.0016887589110293237,35330543.29579646,-147447422.86897898,10965.224679116747,27.534062442907473,6.580644318912153,0.09148194235096478,0.0,0.0,0.0,0.0,0.0,0.0,-489697755.74771065,622447011.9618274,8369289.097587625,-10.428971086793853,-7.478309188743387,0.26437885478559014
2038 Dec 26 13:46:50,2038 Dec 26 18:42:28,Total,2038 Dec 26 14:53:43,-18907934.127108052,145898148.13301674,-9479.943856970487,-30.039271160793643,-3.94116650779612,0.0015890225468420886,-18870357.550625347,145535951.27858195,-12638.013427452626,-28.964139847364795,-3.860568949122358,-0.09798219781088083,0.0,0.0,0.0,0.0,0.0,0.0,-632142811.1311588,490496903.1656441,12104132.865009464,-8.167001729024454,-9.725381822912306,0.22310677270679424
2039 Jun 22 07:13:12,2039 Jun 22 11:08:19,Partial,2039 Jun 22 07:13:12,8386085.528450786,-151742869.86049145,9943.745671927025,29.287631144435963,1.5352875524249607,-0.0012960771889913474,8370817.527948314,-151338724.32216862,16923.118151077044,28.316894077682722,1.4795999869615772,0.08661005460006067,0.0,0.0,0.0,0.0,0.0,0.0,-737234682.014585,327866739.57438284,15130792.766746933,-5.463280933090366,-11.342927096004281,0.16934507762254875
2039 Nov 16 20:55:44,2039 Nov 16 23:24:36,Partial,2039 Nov 16 20:55:44,80446404.16932416,124029828.11941822,-8751.086142073058,-25.486298114218105,16.111999577221862,0.00022042433929106363,80247545.08141531,123730060.38806921,324.4744272595204,-24.56649997423916,15.526450953449553,-0.09712608985673007,0.0,0.0,0.0,0.0,0.0,0.0,-791406641.9319568,177546659.78883037,16967179.581489686,-3.0117683511777704,-12.154189811953284,0.11786837517087627
2039 Dec 16 07:11:30,2039 Dec 16 09:58:23,Partial,2039 Dec 16 07:11:30,8020522.673461818,146982078.04790646,-9758.029776421547,-30.242237641035818,1.514389623389559,0.0012294707252674582,7995172.446911229,146626284.1231766,-17513.32458661604,-29.145636807551895,1.4419960931759153,-0.09730404657359722,0.0,0.0,0.0,0.0,0.0,0.0,-798426172.4510328,146509611.12853417,17253149.691189297,-2.50935510798166,-12.256648281587479,0.10705390147450536
2040 May 11 18:02:32,2040 May 11 23:01:46,Annular,2040 May 11 18:02:32,-88347749.98067504,-122645459.65047765,8771.254833005712,23.710505498539742,-17.53415842404614,-1.1288071197464327e-05,-88110042.58606212,-122328589.76034291,2461.1359510068446,22.939064180103436,-16.908401060325158,0.0896772346194271,0.0,0.0,0.0,0.0,0.0,0.0,-814207336.4936061,-11529417.348112604,18262734.89123784,0.03622128718225554,-12.470156279851007,0.050996550567120755
2040 Nov 05 10:02:27,2040 Nov 05 15:04:43,Annular,2040 Nov 05 10:02:27,102067364.71295239,107419024.59501347,-7845.358939015436,-22.08672715485769,20.424028143508583,-0.00012619862940961056,101802005.30378175,107151867.68941164,-2573.0421705925737,-21.315278740933852,19.72002614970258,-0.09597064942782552,0.0,0.0,0.0,0.0,0.0,0.0,-790226538.4088898,-200779655.66886255,18512482.879313048,3.0711374545893575,-12.068657631447207,-0.018568969532421015
2041 May 01 02:34:22,2041 May 01 08:09:55,Total,2041 May 01 03:33:39,-108665343.82251245,-104541029.05191092,7681.804473683402,20.19042297062837,-21.59363340931715,0.00022777982299341086,-108388058.54256566,-104287784.35269149,6374.304951472411,19.517562356285016,-20.791534805988295,0.09659708973626072,0.0,0.0,0.0,0.0,0.0,0.0,-721320673.481014,-377561466.03651637,17705369.267720036,5.915370741150961,-10.980307233376395,-0.08671711241597803
